,OpenTime,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_volume,CloseTime,SOL-QuoteAssetVolume,SOL-NumberOfTrades,SOL-TBBAV,SOL-TBQAV,SOL-ignore
6169,2021-04-26 00:30:00,44.177,45.274,43.544,44.027,365043.664,2021-04-26 01:29:59.999,16226747.370488,23839.0,183229.448,8148324.471511,0.0
6170,2021-04-26 01:30:00,44.045,44.656,41.654,42.929,699071.911,2021-04-26 02:29:59.999,30277352.344271,42105.0,332068.567,14388157.25546,0.0
6171,2021-04-26 02:30:00,42.987,45.549,42.082,45.503,906914.582,2021-04-26 03:29:59.999,39690806.998933,56421.0,469412.216,20567217.342799,0.0
6172,2021-04-26 03:30:00,45.503,48.55,45.257,47.403,1559337.78,2021-04-26 04:29:59.999,72906488.574842,92189.0,801664.163,37543299.007569,0.0
6173,2021-04-26 04:30:00,47.401,48.644,46.749,47.405,800632.467,2021-04-26 05:29:59.999,38331209.824835,46592.0,373368.868,17885046.904934,0.0
6174,2021-04-26 05:30:00,47.395,48.3,46.0,47.167,833423.126,2021-04-26 06:29:59.999,39216817.978654,50404.0,388787.681,18312875.837888,0.0
6175,2021-04-26 06:30:00,47.188,47.819,45.069,45.443,688879.142,2021-04-26 07:29:59.999,31850377.717514,41636.0,379333.774,17528339.341476,0.0
6176,2021-04-26 07:30:00,45.431,46.929,44.79,46.462,827092.609,2021-04-26 08:29:59.999,37926568.765337,43789.0,401361.318,18378851.033659,0.0
6177,2021-04-26 08:30:00,46.487,47.958,46.406,47.189,533961.865,2021-04-26 09:29:59.999,25169923.710499,29040.0,284316.833,13403057.769863,0.0
6178,2021-04-26 09:30:00,47.169,47.585,45.91,46.0,294548.433,2021-04-26 10:29:59.999,13730703.435894,17880.0,140015.441,6531142.220933,0.0
6179,2021-04-26 10:30:00,46.0,47.55,45.666,46.649,318642.982,2021-04-26 11:29:59.999,14862156.312134,23014.0,167017.139,7797989.161043,0.0
6180,2021-04-26 11:30:00,46.633,47.23,46.14,46.374,420466.345,2021-04-26 12:29:59.999,19558682.473916,24787.0,219088.929,10188105.140389,0.0
6181,2021-04-26 12:30:00,46.374,48.499,46.005,47.858,565960.45,2021-04-26 13:29:59.999,26775658.198682,42745.0,318316.728,15048725.677627,0.0
6182,2021-04-26 13:30:00,47.847,48.378,47.15,47.486,368897.086,2021-04-26 14:29:59.999,17606046.734425,26117.0,191674.217,9148794.031875,0.0
6183,2021-04-26 14:30:00,47.486,47.798,46.551,47.389,308012.738,2021-04-26 15:29:59.999,14566096.6667,22550.0,150265.374,7111454.732692,0.0
6184,2021-04-26 15:30:00,47.389,47.828,46.128,46.407,483040.852,2021-04-26 16:29:59.999,22625595.744561,30700.0,234379.584,10986779.79266,0.0
6185,2021-04-26 16:30:00,46.399,46.578,45.309,45.406,427585.738,2021-04-26 17:29:59.999,19662813.666775,28917.0,217566.124,10013542.670743,0.0
6186,2021-04-26 17:30:00,45.453,46.5,44.8,45.652,483432.446,2021-04-26 18:29:59.999,22117065.915208,29839.0,217124.071,9946096.366356,0.0
6187,2021-04-26 18:30:00,45.652,46.743,45.409,46.32,289883.589,2021-04-26 19:29:59.999,13360753.658379,19905.0,148754.259,6858113.622571,0.0
6188,2021-04-26 19:30:00,46.313,47.5,46.2,47.319,421927.655,2021-04-26 20:29:59.999,19800268.288486,32817.0,219679.341,10315844.319197,0.0
6189,2021-04-26 20:30:00,47.319,47.38,46.69,46.851,254234.119,2021-04-26 21:29:59.999,11957254.98199,16196.0,114036.816,5365666.086734,0.0
6190,2021-04-26 21:30:00,46.863,47.25,46.13,46.66,260029.127,2021-04-26 22:29:59.999,12137513.721537,17041.0,134912.764,6301490.290612,0.0
6191,2021-04-26 22:30:00,46.667,47.135,46.162,46.588,227864.552,2021-04-26 23:29:59.999,10643007.227399,15431.0,99228.896,4634918.890527,0.0
6192,2021-04-26 23:30:00,46.59,46.809,45.505,45.843,267404.156,2021-04-27 00:29:59.999,12299769.083621,18843.0,123255.398,5671458.987168,0.0
6193,2021-04-27 00:30:00,45.83,46.029,44.86,45.326,420792.484,2021-04-27 01:29:59.999,19157041.427977,24781.0,212662.025,9683390.630648,0.0
6194,2021-04-27 01:30:00,45.321,45.332,44.023,44.044,614454.274,2021-04-27 02:29:59.999,27385202.581468,36272.0,355740.687,15851550.843328,0.0
6195,2021-04-27 02:30:00,44.047,45.7,43.429,44.054,767429.124,2021-04-27 03:29:59.999,34123389.381157,43748.0,421045.171,18735832.070099,0.0
6196,2021-04-27 03:30:00,44.078,44.46,43.267,44.21,500953.961,2021-04-27 04:29:59.999,22013029.505332,30722.0,262567.928,11546861.54121,0.0
6197,2021-04-27 04:30:00,44.209,44.932,43.446,43.878,500253.749,2021-04-27 05:29:59.999,22110663.711093,30753.0,236380.406,10451123.329252,0.0
6198,2021-04-27 05:30:00,43.884,45.857,43.6,45.335,546188.736,2021-04-27 06:29:59.999,24495940.68951,34454.0,271959.663,12204092.658208,0.0
6199,2021-04-27 06:30:00,45.354,46.06,45.0,45.978,402504.005,2021-04-27 07:29:59.999,18337125.635531,28354.0,204006.285,9297697.383534,0.0
6200,2021-04-27 07:30:00,45.972,46.606,45.626,45.799,266353.607,2021-04-27 08:29:59.999,12268697.404298,21293.0,130182.299,5994481.221587,0.0
6201,2021-04-27 08:30:00,45.8,45.844,44.717,45.065,164920.463,2021-04-27 09:29:59.999,7453792.351961,14138.0,80255.251,3628727.771129,0.0
6202,2021-04-27 09:30:00,45.085,45.19,44.353,44.988,139908.528,2021-04-27 10:29:59.999,6262886.797235,11951.0,68476.032,3066765.456326,0.0
6203,2021-04-27 10:30:00,44.981,45.448,44.609,45.064,226258.486,2021-04-27 11:29:59.999,10174021.125109,17048.0,107715.889,4843829.190326,0.0
6204,2021-04-27 11:30:00,45.046,46.382,44.943,46.091,288918.762,2021-04-27 12:29:59.999,13171705.613704,23792.0,163980.017,7476989.15912,0.0
6205,2021-04-27 12:30:00,46.092,46.376,45.25,45.653,230415.528,2021-04-27 13:29:59.999,10567363.159734,17506.0,115369.418,5292316.6169,0.0
6206,2021-04-27 13:30:00,45.65,45.959,45.278,45.509,184452.604,2021-04-27 14:29:59.999,8417504.426703,13470.0,87100.189,3975274.495915,0.0
6207,2021-04-27 14:30:00,45.51,46.297,45.444,45.563,201365.107,2021-04-27 15:29:59.999,9228320.163422,15711.0,97165.616,4453838.833693,0.0
6208,2021-04-27 15:30:00,45.558,45.82,44.947,45.039,262468.388,2021-04-27 16:29:59.999,11903305.580794,21427.0,126779.678,5752312.937266,0.0
6209,2021-04-27 16:30:00,45.041,45.281,44.595,45.136,288926.457,2021-04-27 17:29:59.999,12993407.753443,18340.0,146751.109,6601876.77053,0.0
6210,2021-04-27 17:30:00,45.132,45.26,44.0,44.154,339931.535,2021-04-27 18:29:59.999,15180159.494065,21370.0,148462.994,6638310.615432,0.0
6211,2021-04-27 18:30:00,44.148,44.8,43.559,43.926,364765.065,2021-04-27 19:29:59.999,16099079.453013,25853.0,213131.131,9410507.131662,0.0
6212,2021-04-27 19:30:00,43.916,44.65,42.5,43.938,687220.743,2021-04-27 20:29:59.999,29847716.945109,41425.0,358640.794,15594946.654845,0.0
6213,2021-04-27 20:30:00,43.947,44.292,43.162,43.898,393927.656,2021-04-27 21:29:59.999,17224157.731138,25735.0,206121.581,9014831.228392,0.0
6214,2021-04-27 21:30:00,43.882,44.06,43.0,43.525,373651.33,2021-04-27 22:29:59.999,16207114.315987,22352.0,175710.332,7625969.923044,0.0
6215,2021-04-27 22:30:00,43.507,43.6,42.544,42.656,295540.286,2021-04-27 23:29:59.999,12743043.592763,18301.0,122322.13,5282870.249442,0.0
6216,2021-04-27 23:30:00,42.739,43.528,42.596,43.459,207324.081,2021-04-28 00:29:59.999,8942644.002784,14281.0,118374.221,5108205.96465,0.0
6217,2021-04-28 00:30:00,43.48,43.49,42.539,43.417,207496.348,2021-04-28 01:29:59.999,8909666.529933,14733.0,112635.936,4837070.434527,0.0
6218,2021-04-28 01:30:00,43.403,43.898,43.055,43.75,221740.163,2021-04-28 02:29:59.999,9647147.424686,15133.0,120940.461,5262205.155792,0.0
6219,2021-04-28 02:30:00,43.753,44.65,43.565,44.3,298637.901,2021-04-28 03:29:59.999,13204555.084496,17778.0,187475.639,8291259.443072,0.0
6220,2021-04-28 03:30:00,44.297,44.333,43.341,43.569,304628.403,2021-04-28 04:29:59.999,13387258.118669,16477.0,159453.743,7011511.027383,0.0
6221,2021-04-28 04:30:00,43.573,43.85,43.0,43.147,204304.536,2021-04-28 05:29:59.999,8866579.007118,16249.0,113876.184,4940358.721373,0.0
6222,2021-04-28 05:30:00,43.147,43.806,42.025,43.627,535961.348,2021-04-28 06:29:59.999,22941623.176624,35624.0,225899.187,9685495.615713,0.0
6223,2021-04-28 06:30:00,43.627,44.263,43.48,43.936,273889.518,2021-04-28 07:29:59.999,12009291.166799,16812.0,141274.63,6194170.381446,0.0
6224,2021-04-28 07:30:00,43.926,45.095,43.831,44.014,365423.993,2021-04-28 08:29:59.999,16262698.856161,26467.0,188828.098,8404927.837431,0.0
6225,2021-04-28 08:30:00,44.0,44.0,43.041,43.159,208388.68,2021-04-28 09:29:59.999,9065502.650654,14874.0,99785.619,4342140.166265,0.0
6226,2021-04-28 09:30:00,43.163,43.666,42.734,42.92,195092.716,2021-04-28 10:29:59.999,8441005.683454,11902.0,82881.137,3586926.826136,0.0
6227,2021-04-28 10:30:00,42.921,43.28,42.225,42.293,173252.372,2021-04-28 11:29:59.999,7394948.686322,11476.0,81400.668,3476061.514793,0.0
6228,2021-04-28 11:30:00,42.264,42.295,40.516,41.922,645085.219,2021-04-28 12:29:59.999,26722196.81284,43589.0,303764.039,12576675.105414,0.0
6229,2021-04-28 12:30:00,41.914,42.669,41.644,42.453,203030.319,2021-04-28 13:29:59.999,8557543.194255,14543.0,106197.475,4475728.470732,0.0
6230,2021-04-28 13:30:00,42.453,43.464,42.101,42.755,269729.654,2021-04-28 14:29:59.999,11595611.555188,19585.0,138555.07,5959122.378754,0.0
6231,2021-04-28 14:30:00,42.728,42.8,41.425,41.996,213280.285,2021-04-28 15:29:59.999,8979212.022411,17413.0,103794.947,4370120.909169,0.0
6232,2021-04-28 15:30:00,41.973,42.551,41.801,42.328,118433.486,2021-04-28 16:29:59.999,5002984.653122,9732.0,61998.48,2619498.51676,0.0
6233,2021-04-28 16:30:00,42.33,44.15,42.287,44.105,322723.115,2021-04-28 17:29:59.999,14036639.322219,30438.0,165661.642,7205605.421974,0.0
6234,2021-04-28 17:30:00,44.105,45.736,43.898,44.841,987999.328,2021-04-28 18:29:59.999,44429044.806842,57550.0,559915.884,25199208.297312,0.0
6235,2021-04-28 18:30:00,44.808,46.558,44.117,46.478,772573.069,2021-04-28 19:29:59.999,35197726.739688,53525.0,439226.222,20017436.254008,0.0
6236,2021-04-28 19:30:00,46.496,46.563,45.197,45.273,456084.16,2021-04-28 20:29:59.999,20913840.068149,33083.0,218234.012,10003316.614238,0.0
6237,2021-04-28 20:30:00,45.273,46.46,44.457,45.831,375650.107,2021-04-28 21:29:59.999,17122470.872957,33837.0,185131.599,8442157.916714,0.0
6238,2021-04-28 21:30:00,45.831,46.962,45.241,46.562,342776.675,2021-04-28 22:29:59.999,15847706.0696,26816.0,175289.148,8106808.284253,0.0
6239,2021-04-28 22:30:00,46.574,46.72,45.719,46.312,252748.879,2021-04-28 23:29:59.999,11660794.68983,18350.0,124147.242,5727879.175881,0.0
6240,2021-04-28 23:30:00,46.313,46.397,45.142,45.489,180289.875,2021-04-29 00:29:59.999,8231136.854117,15068.0,90724.681,4142377.826378,0.0
6241,2021-04-29 00:30:00,45.487,45.773,45.0,45.598,168779.03,2021-04-29 01:29:59.999,7667450.205834,11167.0,82856.099,3766759.772901,0.0
6242,2021-04-29 01:30:00,45.6,45.918,43.868,44.658,391310.848,2021-04-29 02:29:59.999,17596874.561678,25725.0,174685.723,7865707.361223,0.0
6243,2021-04-29 02:30:00,44.658,45.5,44.115,45.322,141967.514,2021-04-29 03:29:59.999,6371351.845615,12262.0,73757.34,3311628.820266,0.0
6244,2021-04-29 03:30:00,45.301,45.577,44.606,44.897,152410.638,2021-04-29 04:29:59.999,6889953.407777,12644.0,70841.226,3203934.104535,0.0
6245,2021-04-29 04:30:00,44.89,45.461,44.7,44.833,108185.491,2021-04-29 05:29:59.999,4870857.792934,8285.0,48200.751,2170961.699902,0.0
6246,2021-04-29 05:30:00,44.831,46.233,44.646,45.139,355901.112,2021-04-29 06:29:59.999,16177015.531145,25450.0,212021.906,9636863.716498,0.0
6247,2021-04-29 06:30:00,45.183,45.297,43.482,44.463,291464.35,2021-04-29 07:29:59.999,12931242.64072,22065.0,123829.007,5494311.843609,0.0
6248,2021-04-29 07:30:00,44.447,44.78,43.565,44.0,274171.866,2021-04-29 08:29:59.999,12069456.454944,18934.0,139403.664,6136313.948288,0.0
6249,2021-04-29 08:30:00,43.999,44.134,42.202,43.214,422839.104,2021-04-29 09:29:59.999,18319053.061156,28284.0,172065.515,7471255.010836,0.0
6250,2021-04-29 09:30:00,43.214,43.984,43.035,43.223,226621.124,2021-04-29 10:29:59.999,9838743.814979,16652.0,112469.051,4878654.770701,0.0
6251,2021-04-29 10:30:00,43.179,43.857,43.151,43.419,125635.14,2021-04-29 11:29:59.999,5464060.441985,10727.0,71664.548,3116682.12473,0.0
6252,2021-04-29 11:30:00,43.443,44.328,43.422,44.059,231824.926,2021-04-29 12:29:59.999,10171569.139462,15024.0,120041.754,5264385.316029,0.0
6253,2021-04-29 12:30:00,44.072,44.49,43.3,43.649,188654.837,2021-04-29 13:29:59.999,8253664.086552,13727.0,111641.34,4883576.996691,0.0
6254,2021-04-29 13:30:00,43.649,43.823,42.914,42.939,237755.561,2021-04-29 14:29:59.999,10298492.53024,14339.0,127727.936,5536394.363638,0.0
6255,2021-04-29 14:30:00,42.939,43.998,42.6,42.909,393111.891,2021-04-29 15:29:59.999,17021369.554102,23395.0,153663.355,6659342.784096,0.0
6256,2021-04-29 15:30:00,42.909,44.518,42.896,44.277,278996.115,2021-04-29 16:29:59.999,12236920.613938,20447.0,166116.111,7284403.517132,0.0
6257,2021-04-29 16:30:00,44.275,44.277,43.2,44.094,257077.815,2021-04-29 17:29:59.999,11260584.608628,16941.0,140761.831,6167564.854136,0.0
6258,2021-04-29 17:30:00,44.08,44.274,43.77,43.795,167894.063,2021-04-29 18:29:59.999,7399839.954377,10717.0,68177.126,3006700.747482,0.0
6259,2021-04-29 18:30:00,43.794,44.098,43.3,43.526,148915.944,2021-04-29 19:29:59.999,6502978.484972,12338.0,70548.492,3082920.696373,0.0
6260,2021-04-29 19:30:00,43.522,43.884,43.295,43.571,122615.909,2021-04-29 20:29:59.999,5346452.066441,9476.0,55215.581,2408289.324288,0.0
6261,2021-04-29 20:30:00,43.567,44.69,43.45,44.266,243514.422,2021-04-29 21:29:59.999,10752076.855549,17490.0,133284.797,5886817.550627,0.0
6262,2021-04-29 21:30:00,44.26,44.745,42.814,42.872,248277.829,2021-04-29 22:29:59.999,10861546.495134,19765.0,118543.851,5201293.70568,0.0
6263,2021-04-29 22:30:00,42.869,42.872,41.163,41.567,510167.046,2021-04-29 23:29:59.999,21476030.334658,41297.0,216457.216,9112014.708036,0.0
6264,2021-04-29 23:30:00,41.583,42.28,40.906,42.012,338274.624,2021-04-30 00:29:59.999,14038144.371046,26617.0,156574.33,6503288.061517,0.0
6265,2021-04-30 00:30:00,42.035,42.289,41.728,41.978,149048.317,2021-04-30 01:29:59.999,6259581.046958,10488.0,68364.336,2872044.86537,0.0
6266,2021-04-30 01:30:00,41.976,42.53,41.239,41.908,201546.248,2021-04-30 02:29:59.999,8447984.678873,15451.0,98243.927,4120046.038975,0.0
6267,2021-04-30 02:30:00,41.888,42.337,41.63,42.311,118328.365,2021-04-30 03:29:59.999,4955259.235033,9041.0,60716.554,2543987.180032,0.0
6268,2021-04-30 03:30:00,42.316,42.459,41.873,42.151,120861.46,2021-04-30 04:29:59.999,5096142.129673,8969.0,59057.015,2490833.28402,0.0
6269,2021-04-30 04:30:00,42.144,42.7,42.144,42.484,151883.153,2021-04-30 05:29:59.999,6448945.837978,8471.0,74267.212,3152461.40351,0.0
6270,2021-04-30 05:30:00,42.452,42.545,41.21,41.904,306044.641,2021-04-30 06:29:59.999,12781191.094408,17386.0,127302.817,5313282.238204,0.0
6271,2021-04-30 06:30:00,41.904,42.741,41.733,42.25,104494.567,2021-04-30 07:29:59.999,4402881.312882,8591.0,52328.443,2205462.272897,0.0
6272,2021-04-30 07:30:00,42.265,42.86,42.227,42.505,93507.726,2021-04-30 08:29:59.999,3980899.27499,7732.0,49451.982,2105367.614625,0.0
6273,2021-04-30 08:30:00,42.489,42.935,42.1,42.255,102259.802,2021-04-30 09:29:59.999,4357585.327714,7617.0,43328.11,1846361.029097,0.0
6274,2021-04-30 09:30:00,42.311,43.053,42.258,42.925,113603.216,2021-04-30 10:29:59.999,4855434.514214,7771.0,64731.71,2766443.583356,0.0
6275,2021-04-30 10:30:00,42.95,43.0,42.49,42.908,102597.034,2021-04-30 11:29:59.999,4387297.90927,7760.0,52324.111,2237513.150146,0.0
6276,2021-04-30 11:30:00,42.908,42.999,42.456,42.732,138855.845,2021-04-30 12:29:59.999,5929505.270823,9520.0,62704.964,2678716.839389,0.0
6277,2021-04-30 12:30:00,42.732,43.04,42.592,43.003,89359.61,2021-04-30 13:29:59.999,3822544.286668,7723.0,42810.797,1831889.934869,0.0
6278,2021-04-30 13:30:00,43.01,44.0,43.0,43.9,201376.422,2021-04-30 14:29:59.999,8791079.946427,20478.0,106860.871,4665380.093533,0.0
6279,2021-04-30 14:30:00,43.906,44.313,43.378,43.49,175139.713,2021-04-30 15:29:59.999,7705792.183757,15362.0,76013.755,3342575.18329,0.0
6280,2021-04-30 15:30:00,43.495,44.0,42.91,43.1,149215.497,2021-04-30 16:29:59.999,6485757.669629,11963.0,74831.722,3253089.759399,0.0
6281,2021-04-30 16:30:00,43.083,43.38,42.682,42.957,107130.488,2021-04-30 17:29:59.999,4602360.841256,9645.0,55055.283,2365390.689074,0.0
6282,2021-04-30 17:30:00,42.958,43.636,42.756,43.198,145963.325,2021-04-30 18:29:59.999,6293917.686354,9396.0,72424.082,3123756.624374,0.0
6283,2021-04-30 18:30:00,43.19,43.476,42.33,42.577,157899.54,2021-04-30 19:29:59.999,6780470.108344,12448.0,67595.621,2903890.200793,0.0
6284,2021-04-30 19:30:00,42.577,43.006,42.117,42.515,202753.928,2021-04-30 20:29:59.999,8627648.554949,15596.0,100719.528,4286261.48686,0.0
6285,2021-04-30 20:30:00,42.558,43.1,42.495,42.633,183945.469,2021-04-30 21:29:59.999,7866770.540241,10644.0,82040.367,3512685.846804,0.0
6286,2021-04-30 21:30:00,42.633,43.1,42.18,43.093,186331.66,2021-04-30 22:29:59.999,7937280.304999,13639.0,97944.767,4175171.654016,0.0
6287,2021-04-30 22:30:00,43.083,43.63,42.964,43.487,175666.569,2021-04-30 23:29:59.999,7609827.217829,14600.0,90070.717,3901216.718647,0.0
6288,2021-04-30 23:30:00,43.438,43.75,43.091,43.316,139696.366,2021-05-01 00:29:59.999,6074067.802743,12068.0,70561.585,3066967.122394,0.0
6289,2021-05-01 00:30:00,43.333,43.99,43.33,43.727,110468.071,2021-05-01 01:29:59.999,4832246.347313,10242.0,59014.381,2581323.329117,0.0
6290,2021-05-01 01:30:00,43.741,43.742,43.056,43.293,87153.618,2021-05-01 02:29:59.999,3777419.974327,8575.0,44518.121,1928988.623545,0.0
6291,2021-05-01 02:30:00,43.29,43.67,43.048,43.592,52733.344,2021-05-01 03:29:59.999,2285703.567621,5078.0,27051.368,1173256.652631,0.0
6292,2021-05-01 03:30:00,43.581,43.652,43.0,43.353,87288.218,2021-05-01 04:29:59.999,3773275.553065,6686.0,47500.421,2054504.90595,0.0
6293,2021-05-01 04:30:00,43.373,43.375,42.61,42.786,89188.642,2021-05-01 05:29:59.999,3828217.158226,7912.0,35781.173,1536299.849268,0.0
6294,2021-05-01 05:30:00,42.786,42.854,42.042,42.263,355192.525,2021-05-01 06:29:59.999,15074449.78058,22908.0,170891.329,7257189.040511,0.0
6295,2021-05-01 06:30:00,42.263,42.479,42.001,42.447,136104.347,2021-05-01 07:29:59.999,5745193.715357,13331.0,79763.487,3367743.674159,0.0
6296,2021-05-01 07:30:00,42.451,42.779,42.279,42.643,128686.548,2021-05-01 08:29:59.999,5475297.194517,10157.0,71007.76,3021140.125469,0.0
6297,2021-05-01 08:30:00,42.639,43.041,42.58,43.033,84159.827,2021-05-01 09:29:59.999,3599813.481875,7198.0,47424.019,2029091.560402,0.0
6298,2021-05-01 09:30:00,43.033,43.51,42.567,42.822,163277.34,2021-05-01 10:29:59.999,7042816.401283,13670.0,79861.295,3445080.021952,0.0
6299,2021-05-01 10:30:00,42.82,43.389,42.684,43.029,89410.774,2021-05-01 11:29:59.999,3854399.083711,7751.0,45294.706,1953510.847885,0.0
6300,2021-05-01 11:30:00,43.011,43.218,42.8,43.029,75121.476,2021-05-01 12:29:59.999,3228024.854316,6013.0,35223.735,1514063.138172,0.0
6301,2021-05-01 12:30:00,43.013,43.1,42.8,42.834,79165.651,2021-05-01 13:29:59.999,3396884.640376,7976.0,41754.409,1791571.253288,0.0
6302,2021-05-01 13:30:00,42.828,43.131,42.589,42.654,83986.994,2021-05-01 14:29:59.999,3601218.94665,8324.0,39127.98,1678019.000209,0.0
6303,2021-05-01 14:30:00,42.667,43.1,42.324,43.031,102404.794,2021-05-01 15:29:59.999,4372585.264565,9116.0,52870.084,2259606.549415,0.0
6304,2021-05-01 15:30:00,43.027,44.29,42.75,44.018,271565.046,2021-05-01 16:29:59.999,11830178.075162,24652.0,152283.077,6633413.592998,0.0
6305,2021-05-01 16:30:00,44.049,44.5,43.927,44.403,221350.507,2021-05-01 17:29:59.999,9793695.194112,17049.0,123620.093,5471353.599819,0.0
6306,2021-05-01 17:30:00,44.393,44.75,43.659,43.95,195847.462,2021-05-01 18:29:59.999,8656166.317669,16635.0,96400.755,4266293.618655,0.0
6307,2021-05-01 18:30:00,43.95,44.88,43.9,44.88,138803.374,2021-05-01 19:29:59.999,6156420.785201,14247.0,78161.544,3469926.956273,0.0
6308,2021-05-01 19:30:00,44.88,47.0,44.375,46.949,620200.318,2021-05-01 20:29:59.999,28524515.026744,52629.0,359017.612,16513551.359344,0.0
6309,2021-05-01 20:30:00,46.96,47.867,45.75,47.36,632405.485,2021-05-01 21:29:59.999,29625502.582403,46921.0,310725.945,14563507.58263,0.0
6310,2021-05-01 21:30:00,47.36,48.0,46.603,47.865,438710.028,2021-05-01 22:29:59.999,20817495.474006,30992.0,228769.509,10860145.971011,0.0
6311,2021-05-01 22:30:00,47.863,48.799,47.363,47.824,511655.0,2021-05-01 23:29:59.999,24625991.48945,39310.0,271724.159,13087337.041936,0.0
6312,2021-05-01 23:30:00,47.824,48.745,47.427,48.373,262624.997,2021-05-02 00:29:59.999,12614142.992366,20529.0,140982.345,6775378.627725,0.0
6313,2021-05-02 00:30:00,48.373,49.5,47.93,49.45,319581.483,2021-05-02 01:29:59.999,15552395.034205,27215.0,173427.242,8444934.184835,0.0
6314,2021-05-02 01:30:00,49.461,49.467,48.158,48.43,226352.999,2021-05-02 02:29:59.999,11042121.837895,19778.0,116980.445,5708268.755561,0.0
6315,2021-05-02 02:30:00,48.422,48.5,47.144,47.552,215106.167,2021-05-02 03:29:59.999,10263757.479025,19366.0,94961.401,4530986.136014,0.0
6316,2021-05-02 03:30:00,47.525,49.039,47.487,48.854,170851.163,2021-05-02 04:29:59.999,8250022.650544,16497.0,93775.807,4527779.112381,0.0
6317,2021-05-02 04:30:00,48.87,49.88,48.381,49.67,281483.74,2021-05-02 05:29:59.999,13902591.834959,24217.0,151411.526,7479931.76008,0.0
6318,2021-05-02 05:30:00,49.646,49.99,48.73,48.903,305278.423,2021-05-02 06:29:59.999,15058087.742257,22020.0,156958.742,7753084.440856,0.0
6319,2021-05-02 06:30:00,48.905,48.96,48.08,48.488,211564.649,2021-05-02 07:29:59.999,10259610.020032,16712.0,103372.854,5012126.832556,0.0
6320,2021-05-02 07:30:00,48.483,49.185,48.483,49.054,97714.928,2021-05-02 08:29:59.999,4775755.017118,10254.0,46903.053,2293302.269392,0.0
6321,2021-05-02 08:30:00,48.989,49.143,47.077,47.472,179173.313,2021-05-02 09:29:59.999,8574558.218853,16827.0,80637.601,3860113.6045,0.0
6322,2021-05-02 09:30:00,47.416,48.4,46.4,48.137,232578.034,2021-05-02 10:29:59.999,11029158.323935,19100.0,121510.324,5767394.118184,0.0
6323,2021-05-02 10:30:00,48.108,48.216,46.952,47.088,164887.817,2021-05-02 11:29:59.999,7835371.4128,12962.0,69840.68,3324627.819766,0.0
6324,2021-05-02 11:30:00,47.124,47.844,47.012,47.437,168204.812,2021-05-02 12:29:59.999,7968598.220923,12627.0,68800.544,3261320.000102,0.0
6325,2021-05-02 12:30:00,47.456,47.481,46.0,46.55,217170.833,2021-05-02 13:29:59.999,10109643.584656,20171.0,102402.441,4771267.718419,0.0
6326,2021-05-02 13:30:00,46.55,46.823,45.904,46.641,172584.143,2021-05-02 14:29:59.999,7995398.387726,13560.0,83995.077,3892225.131504,0.0
6327,2021-05-02 14:30:00,46.647,47.666,46.5,47.627,199420.546,2021-05-02 15:29:59.999,9400518.409009,17134.0,115111.047,5429538.706802,0.0
6328,2021-05-02 15:30:00,47.627,47.682,46.38,46.961,223736.14,2021-05-02 16:29:59.999,10513595.538995,17612.0,101854.364,4788627.123025,0.0
6329,2021-05-02 16:30:00,46.952,47.1,46.443,46.651,117405.029,2021-05-02 17:29:59.999,5492449.329552,12087.0,71975.923,3366881.084123,0.0
6330,2021-05-02 17:30:00,46.651,46.714,46.0,46.094,206507.945,2021-05-02 18:29:59.999,9565502.139444,14023.0,75432.583,3496976.457431,0.0
6331,2021-05-02 18:30:00,46.099,47.217,46.099,46.88,168477.141,2021-05-02 19:29:59.999,7860476.378246,13889.0,83887.94,3914393.927255,0.0
6332,2021-05-02 19:30:00,46.9,47.024,46.279,46.757,124254.668,2021-05-02 20:29:59.999,5791787.887156,9714.0,64641.866,3013788.504381,0.0
6333,2021-05-02 20:30:00,46.754,47.5,46.666,47.04,198473.185,2021-05-02 21:29:59.999,9356399.840917,14048.0,103461.342,4877381.785541,0.0
6334,2021-05-02 21:30:00,47.011,47.406,46.68,47.017,94207.358,2021-05-02 22:29:59.999,4430057.655362,8863.0,44502.362,2093379.148992,0.0
6335,2021-05-02 22:30:00,47.008,47.905,47.008,47.683,108124.646,2021-05-02 23:29:59.999,5131281.137648,10913.0,56832.804,2697740.295891,0.0
6336,2021-05-02 23:30:00,47.683,48.23,47.556,47.884,146657.988,2021-05-03 00:29:59.999,7034069.049323,13979.0,72691.377,3487671.050969,0.0
6337,2021-05-03 00:30:00,47.866,48.2,47.6,47.902,88169.189,2021-05-03 01:29:59.999,4224229.809308,9554.0,42885.288,2055232.669439,0.0
6338,2021-05-03 01:30:00,47.881,48.093,47.147,47.552,85350.163,2021-05-03 02:29:59.999,4063846.380066,9103.0,36709.826,1747994.361791,0.0
6339,2021-05-03 02:30:00,47.558,47.622,46.513,46.793,111304.381,2021-05-03 03:29:59.999,5231100.643643,10880.0,45495.403,2138465.094099,0.0
6340,2021-05-03 03:30:00,46.793,46.997,46.274,46.446,91975.16,2021-05-03 04:29:59.999,4284627.451741,8277.0,41003.56,1911053.475279,0.0
6341,2021-05-03 04:30:00,46.455,46.99,46.3,46.897,81190.754,2021-05-03 05:29:59.999,3788333.321524,6907.0,36437.421,1700332.710217,0.0
